music_index,album_index,singer_index,singer,song,album,lyrics,genre,music_titme,album_released,time,activity,emotion
31455159,10227145,14801,윤건,너도 그냥 날 놓아주면 돼,너도 그냥 날 놓아주면 돼,반복돼 오늘도 이렇게  힘겨운 스물네 시간 반복돼 오늘도 머리속엔 온통 너라는 사람 또 반복해 오늘도 너에게 하지 못한 말 수없이 반복해 나도 모르게  너와 함께 듣던 이 노래 마지막까지 날 걱정해주던  니 눈빛 잘 알아 그만큼 우리 미치도록  사랑했잖아 늘 안쓰러워하던  그날들이 지나가면 이젠 너도 맘 아플 일  없을 거니까 흔들리지마 이젠 나는 괜찮아 너도 이젠 너의 갈길  그대로 그냥 가면 돼 내가 널 놓을 수 있게  너도 그냥 날 놓아주면 돼 아픈 기억들만 내게 두고 제발 가 반복돼 오늘도 이렇게 멍청히 하루가 또 반복해 나도 모르게 너와 함께 듣던 이 노래,발라드,249,2018-11-29,가을_새벽,산책/걷는중,열정적
31477685,10230497,655051,벤,180도,180˚,사랑 다 비슷해 그래 다 비슷해 너는 다르길 바랐는데 넌 뭐가 미안해 왜 맨날 미안해 헤어지는 날조차 너는 이유를 몰라 이젠 도 달라진 너의 표정 그 말투 너무 따뜻했던 눈빛 네 향기까지도 정말 너무나도 달라진 우리 사랑 또 추억 아직 그대로인데 난 이젠 도 변해버린 지금 너와 나 남자는 다 비슷해 그래 다 비슷해 너는 아니길 바랐는데 말로만 사랑해 거짓말 그만해 헤어지는 날조차 왜 넌 이유를 몰라 이젠 도 달라진 너의 표정 그 말투 너무 따뜻했던 눈빛 네 향기까지도 정말 너무나도 달라진 우리 사랑 또 추억 아직 그대로인데 난 이젠 도 변해버린 지금 너와 나 사랑해 말하지 않아도 너의 눈에,발라드,229,2018-12-07,가을_새벽,차량/운전중,슬픔
31524320,10237420,858125,케이시 (Kassy),그때가 좋았어,그때가 좋았어,이젠 내가 편하니 작은 설렘조차 욕심이겠지 항상 곁에 있어서 계속 함께 있을 줄 알았나 봐 음 반복되는 시간에 지쳐가 더 이상 함께 웃을 일도 없어 봄처럼 따뜻했던 그때가 좋았어 너 하나로 충분했던 그때가 좋았어 헤어지고 나서야 깨닫게 됐어 참 좋았구나 참 예뻤구나 우리 지난날에 그때가 참 좋았어 그때 그때 그때 그때 음 이미 너도 다 알잖아 돌이킬 수 없이 멀리 왔다는 거 억지로 더 노력해도 안되는 건 어쩔 수가 없더라 음 우리 언제 이렇게 됐을까 더는 너를 만날 자신이 없어 봄처럼 따뜻했던 그때가 좋았어 행복해서 눈물 나던 그때가 좋았어 헤어지고 나서야 깨닫게 됐어 참 좋았구나 참 예뻤구나 우리 지난날에 그때가,발라드,235,2018-12-31,가을_새벽,휴식/수면,슬픔
31532642,10238710,161636,엠씨더맥스 (M.C the MAX),사계 (하루살이),Circular,슬픈 예감 앞에 굳게 감아진 두 눈 지금 고개 들면 넌 떠나갈 텐데 못난 걸음은 멈춰버리고 숨소리마저 다 아는 듯 적막한 두려움 속에 결국 너를 놓치고 말겠지 널 그리면서 매일 울며 보내겠지 겨우 눈을 뜨고서 너를 보내면 나는 어쩌면 나는 어쩌면 하루도 못 살 것 같아 이제 난 하루살이 하루하루 내일도 잃어버린 채 너를 사랑했던 오늘만을 살고 내게 웃어 준 네 얼굴을 그리다 사라지겠지 어둠 속으로 너의 뒷모습만 내게 남아 날 원망하고 매일 취한 채 살겠지 그렇게도 기다린 봄은 오지만 나는 어쩌면 여기 너 없는 겨울에 갇힌 채 살아 겨우겨우 살아내도 사랑한 네가 없는데 여름 장마처럼 울다 보면 올까 낙엽,발라드,257,2019-01-02,겨울_새벽,산책/걷는중,슬픔
31532643,10238710,161636,엠씨더맥스 (M.C the MAX),넘쳐흘러,Circular,나는 그대를 뒤로한 채로 우리 사랑을 놓아요 차오르는 추억을 헝클어뜨려 모두 일어나지 않았던 일처럼 고갤 저어 모르는 꿈이라 말하고 있네요 남았는지 모를 마음이 나를 향해 힘껏 달려도 어느 끝 멈춰질 그 거리에 그대 다 찢겨져버린 사이 더 기워봐도 다시 그때로 우리 되돌려 놓을 수 없는 그 얘기 날카롭게 패인 이 상처가 깊어 나을 수 없으니 떠나가요 떨궈진 눈물은 가슴에 담아지고 이제 더는 채울 자리 없이 넘쳐흐르네요 그대인지 모를 얼굴이 나를 향해 웃음 지어도 손 내밀 수도 없는 거리에 그대 또 주저앉을 수밖에 무너진 이 사랑과 그대의 모든 흔적을 그리워하는 일만이 더 할 게 없어서 무력해져 가는 내가 싫어 그대를 보내기,발라드,247,2019-01-02,가을_새벽,휴식/수면,슬픔
31565593,10243480,752425,폴킴,초록빛,초록빛,버려진 담배꽁초 흔들리는 처량함 휘청거리는 휜 맥주 뚜껑에 난 또 감상에 젖어 오늘 밤은 뭔가가 왠지 달라서 혼자 있어도 외롭지가 않아서 보고 싶던 친구를 만나 초록빛의 신호등이 밝기만 하다 서있는 저 사람도 깜빡이고 서있지만 부딪히는 바람도 평화롭구나 내 마음이 변해서 더 그런가 해 흔들리는 바람에 휘날리는 나무도 내 마음을 간질여 예전의 나를 돋는다 초록빛의 신호등이 밝기만 하다 서있는 저 사람도 깜빡이고 서있지만 부딪히는 바람도 평화롭구나 내 마음이 변해서 더 그런가 해 흔들리는 바람에 휘날리는 나무도 내 마음을 간질여 예전의 나를 부딪히는 바람도 평화롭구나 내 마음이 변해서 더 그런가 해 흔들리는 바람에 휘날리는 나무도 내 마음을 간질여 예전의 나를 돋는다,발라드,226,2019-01-17,봄_새벽,산책/걷는중,슬픔
31571110,10244499,983,이소라,신청곡 (Feat. SUGA of BTS),신청곡 (Feat. SUGA of BTS),창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 내방엔 이 침묵과 쓸쓸한 내 심장 소리가 미칠 것만 같아 So I turn on my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song to make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song to make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 치열했던 하루를 위로하는 어둠마저 잠든 이 밤 수백 번 나를 토해내네 그대 아프니까 난 당신의 삶 한 귀퉁이,발라드,281,2019-01-22,가을_새벽,운동/훈련중,슬픔
31688205,10265079,236797,태연 (TAEYEON),사계 (Four Seasons),사계 (Four Seasons),사계절이 와 그리고 또 떠나 내 겨울을 주고 또 여름도 주었던 온 세상이던 널 보낼래 정말 너를 사랑했을까 언제야 봄이던가 맞아 그땐 한참 서로가 셰익스피어의 연극 같은 마지막이 될 사랑 마주한 듯 둘밖에 안 보였나 봐 다른 걸 좀 보고파 I gave you the world 너만이 전부라 내 겨울을 주고 또 여름도 주었지 뜨겁고 차갑던 그 계절에 정말 너를 사랑했을까 내가 너를 사랑했을까 서로를 그리워했고 서로를 지겨워하지 그 긴 낮과 밤들이 낡아 녹슬기 전에 우리 다시 반짝이자 또 계절이 바뀌잖아 I gave you the world 너만이 전부라 내 겨울을 주고 또 여름도 주었지 뜨겁고 차갑던 그 계절에 정말 너를 사랑했을까,발라드,188,2019-03-24,가을_점심,산책/걷는중,슬픔
31699965,10267222,858125,케이시 (Kassy),진심이 담긴 노래 (True Song),진심이 담긴 노래 (True Song),어떻게 전할까 널 향한 내 진심 말로는 부족해 나 이렇게 노래해 겁이 많고 불안한 내가 너를 만나서 행복을 알게 됐어 기억나 우리 둘 처음 만난 그 날 많이 어색하고 낯설기만 했던 날 그러다 우연이 계속되고 그렇게 사랑하게 되고 그래서 행복하고 하루의 시작은 너와 눈을 마주보며 미소 짓는 일 어느새 닮아 있는 너와 나 괜스레 눈물이 나 너라는 사람이 내게 선물해준 모든 순간순간이 벅차도록 너무 소중해서 사랑을 알게 해줘서 정말 고마워 나를 웃게 하고 울리기도 하고 표현이 서툴던 내가 많이 변했어 누군가를 기다리는 일이 이렇게 설레는 일인지 이조차도 행복해 하루의 시작은 너와 눈을 마주 보며 미소 짓는 일 어느새 닮아 있는,발라드,271,2019-03-28,가을_새벽,산책/걷는중,안정
31703498,10267986,1229685,HYNN (박혜원),시든 꽃에 물을 주듯,시든 꽃에 물을 주듯,아무말도 아무것도 여전히 넌 여기 없고 널 원하고 널 원해도 난 외롭고 꽃이 피고 진 그 자리 끝을 몰랐었던 맘이 깨질 것만 같던 그때 우리 음 시든 꽃에 물을 주듯 싫은 표정조차 없는 결국엔 부서진 여기 우리 음 다 잊었니 말없이 다 잊었니 사랑한단 말로 날 가둬둔 채로 넌 잊었니 난 잊지 못하나봐 바보처럼 기다려 난 오늘도 어쩌다 이렇게 됐지 너무 예뻤잖아 둘이 매일 설레였지 그때 우린 음 시든 꽃에 물을 주듯 싫은 표정조차 없는 결국엔 부서진 여기 우리 다 잊었니 말없이 다 잊었니 사랑한단 말로 날 가둬둔 채로 넌 잊었니 난 잊지 못하나봐 바보처럼 기다린 바보처럼 빈 자릴 붙잡는,발라드,199,2019-03-31,겨울_새벽,산책/걷는중,슬픔
31706215,10268441,715176,첸 (CHEN),사월이 지나면 우리 헤어져요 (Beautiful goodbye),"사월, 그리고 꽃 - The 1st Mini Album",우리 하지 못한 말들 마저 얘기해요 산들바람이 우릴 감싸줄 때 이렇게 마주 앉아 이별에 대해 말해보아요 이번 겨울이 지나고 꽃이 피고 나면 우리 이대로 다 괜찮을 거라 했었는데 아무리 노력을 해도 시들어가는 맘 견디기 힘들어 사월이 지나면 그땐 우리 아무 일도 없듯이 발길을 돌려요 그래야 마지막 우리 인사가 아름다울 수 있게 그때까진 조금만 더 웃어요 웃어요 다시 시간을 되돌려 처음 만난다면 가로등 옆에 서 있지 말아요 미소 짓지도 왼손으로 머릴 넘기지 마요 그래야 내가 그대를 지나칠 테니까 사월이 지나면 그땐 우리 아무 일도 없듯이 발길을 돌려요 그래야 마지막 우리 인사가 아름다울 수 있게 그때까진 조금만 더 웃어요 네 맘을 다독여봐도,발라드,270,2019-04-01,가을_새벽,휴식/수면,슬픔
31726704,10271978,1757393,데이먼스 이어 (DAMONS YEAR),yours,yours,내가 손을 잡을게 너는 힘을 빼도 돼 그저 복사꽃 핀 거릴 걷자 너의 마음이 녹아 우리 밤을 합치면 무너진 달을 세워놓자 가끔 너의 모습은 봄날의 낮과 밤 같아 따스하다가도 차갑곤 해 또 넌 맑은 하늘에 내리는 소나기 같아 넌 대체 내게 뭐를 원해 그대여 난 솔직히 좀 싫어 그대는 내가 없더라도 아무렇지 않은 게 넌 나의 모든 하루를 바꿔 난 그렇게 또 두 눈을 감고 마네 그대여 난 솔직히 좀 싫어 그대는 내가 없더라도 아무렇지 않은 게 넌 나의 모든 하루를 바꿔 난 그렇게 또 두 눈을 감고 마네,발라드,165,2019-04-10,가을_새벽,휴식/수면,슬픔
31742666,10274611,735506,카더가든,나무,나무,인사 하네요 근심없게 나 아름다운 방식으로 무딘 목소리와 어설픈 자국들 날 화려하게 장식해줘요 그대 춤을 추는 나무 같아요 그 안에 투박한 음악은 나예요  네 곁에만 움츠린 두려움들도 애틋한 그림이 되겠죠 그럼 돼요 웃어 줄래요 사진처럼 수줍은 맘이 다 녹아내리게 무력한 걸음과 혼잡한 TV 속 세상없이 또 울기도 해요 그대 춤을 추는 나무 같아요 그 안에 투박한 음악은 나예요  네 곁에만 움츠린 두려움들도 애틋한 그림이 되겠죠 그럼 돼요 밤새 모아둔 아스라이 쌓인  고운 마음도 다 가져가세요 언제든 꺼내 볼 수 있죠 그대 춤을 추는 나무 같아요 그 안에 투박한 음악은 나예요  네 곁에만 움츠린 두려움들도 애틋한 그림이,발라드,233,2019-04-16,가을_새벽,휴식/수면,안정
31777113,10281385,1191,박효신,Goodbye,Goodbye,멀어져 가는 오후를 바라보다 스쳐 지나가 버린 그때 생각이나 기억 모퉁이에 적혀 있던 네가 지금 여기에 있다 이젠 멈춰버린 화면 속에서 내게 여름처럼 웃고 있는 너 어쩌면 이번이 마지막 Goodbye 오래 머물러 주어서 고마워 이 말이 뭐라고 그렇게 어려웠을까 이제 Goodbye 우린 다른 꿈을 찾고 있던 거야 아주 어린 날 놀던 숨바꼭질처럼 해가 저물도록 혼자 남은 내가 지금 여기에 있다 이미 멈춰버린 화면 속에서 내게 여름처럼 웃고 있는 너 어쩌면 이번이 마지막 Goodbye 오래 머물러 주어서 고마워 이 말이 뭐라고 이렇게 힘들었을까 손에 꼭 쥐었던 너와의 Goodbye 끝내 참지 못한 눈물이 나 어쩌면 오늘이 마지막 Goodbye 함께 했던 모든 날이,발라드,289,2019-05-06,겨울_저녁,산책/걷는중,슬픔
31788850,10283614,722098,송하예,니 소식,니 소식,그때의 우리 사랑 뜨겁고 치열했는데 끝나보니 남는건 미움뿐 몇번의 계절을 더 보내야 괜찮아 질까 미련이 듬뿍 남은 하루를 보내 친구들과 통화에 우연히 들은 니 소식 다른 사랑을 시작해 잘 지낸다고 한땐 소중했었고 많이 사랑했었던 우리둘은 이젠 남이 됐고 모르는 사람이야 넌 완벽히 잊었나봐 이렇게 넌 잘사는데 괜한 걱정을 했나봐 나만 힘든가봐 너도 내 소식을 전해 들었으면 좋겠어 아직은 좀 힘들어 한다는 미안한 마음갖고 가끔씩 날 생각해줘 그래야 내 맘이 좀 편할거 같아 니옆에 다른 사람 있다는게 참 낯설어 뭔지 모를 서운함은 이기적인 거니 한땐 소중했었고 많이 사랑했었던 우리둘은 이젠 남이 됐고 모르는 사람이야 넌 완벽히 잊었나봐 이렇게 넌 잘사는데 나만,발라드,240,2019-05-11,가을_새벽,산책/걷는중,안정
31804010,10286309,236815,다비치,너에게 못했던 내 마지막 말은,너에게 못했던 내 마지막 말은,아직 남았을까 못 잊을 이유가 남아 있을까 나만 왜 이렇게 바보같이 혼자 널 기다릴까 음 애꿎은 바람들은 말도 안 되는 네 말을 또 믿고 싶게 해 달라질 게 없는데 끝인 걸 아는데 생각이 나 그 모든 게 나 어쩌면 너에게 하고 싶은 말은 긴 밤을 지새도 아직 너를 많이 사랑한다고 이 아픈 시간이 어서 지나가기를 조금만 더 버텨볼게 네가 없는 하루가 버겁긴 하지만 보고 싶은 마음 꾹 참고 하루에 하나씩 잊어볼게 그래 볼게 매일 이런 다짐을 해 습관처럼 생각보다 길어진 그리움이 익숙해져 가는 날들에 제법 웃기도 하다 또 괜찮다가도 생각이 나 네 모든 게 나 어쩌면 너에게 하고 싶은 말은,발라드,268,2019-05-17,가을_새벽,휴식/수면,분노
